[mandelbrot serial]:		[592.798] ms
Wrote image file mandelbrot-serial.ppm
Hello world from thread 0
Hello world from thread 1
Hello world from thread 0
Hello world from thread 1
Hello world from thread 0
Hello world from thread 1
Hello world from thread 0
Hello world from thread 1
Hello world from thread 0
Hello world from thread 1
[mandelbrot thread]:		[308.635] ms
Wrote image file mandelbrot-thread.ppm
Mismatch : [765][585], Expected : 73, Actual : 69
Mismatch : [765][680], Expected : 122, Actual : 120
Mismatch : [765][689], Expected : 104, Actual : 107
Mismatch : [766][449], Expected : 211, Actual : 202
Mismatch : [766][523], Expected : 146, Actual : 138
Mismatch : [766][541], Expected : 112, Actual : 200
Mismatch : [766][677], Expected : 169, Actual : 170
Mismatch : [766][680], Expected : 83, Actual : 82
Mismatch : [766][684], Expected : 111, Actual : 110
Mismatch : [767][448], Expected : 78, Actual : 79
Mismatch : [767][492], Expected : 48, Actual : 49
Mismatch : [767][515], Expected : 76, Actual : 95
Mismatch : [767][578], Expected : 88, Actual : 87
Mismatch : [767][579], Expected : 99, Actual : 107
Mismatch : [767][676], Expected : 69, Actual : 71
Mismatch : [767][687], Expected : 212, Actual : 213
Mismatch : [767][689], Expected : 256, Actual : 234
Mismatch : [767][1276], Expected : 85, Actual : 88
Mismatch : [767][1278], Expected : 91, Actual : 90
Mismatch : [768][452], Expected : 86, Actual : 81
Mismatch : [768][454], Expected : 113, Actual : 189
Mismatch : [768][521], Expected : 118, Actual : 120
Mismatch : [768][527], Expected : 95, Actual : 94
Mismatch : [768][538], Expected : 256, Actual : 206
Mismatch : [768][678], Expected : 61, Actual : 62
Mismatch : [768][682], Expected : 176, Actual : 134
Mismatch : [769][448], Expected : 69, Actual : 110
Mismatch : [769][449], Expected : 144, Actual : 142
Mismatch : [769][452], Expected : 62, Actual : 61
Mismatch : [769][524], Expected : 89, Actual : 88
Mismatch : [769][526], Expected : 212, Actual : 175
Mismatch : [769][537], Expected : 256, Actual : 227
Mismatch : [769][540], Expected : 167, Actual : 140
Mismatch : [769][544], Expected : 99, Actual : 106
Mismatch : [769][674], Expected : 51, Actual : 50
Mismatch : [769][1266], Expected : 225, Actual : 221
Mismatch : [769][1268], Expected : 256, Actual : 202
Mismatch : [770][449], Expected : 190, Actual : 215
Mismatch : [770][450], Expected : 80, Actual : 79
Mismatch : [770][455], Expected : 102, Actual : 180
Mismatch : [770][493], Expected : 85, Actual : 64
Mismatch : [770][524], Expected : 88, Actual : 89
Mismatch : [770][528], Expected : 85, Actual : 84
Mismatch : [770][529], Expected : 150, Actual : 146
Mismatch : [770][537], Expected : 256, Actual : 220
Mismatch : [770][538], Expected : 179, Actual : 202
Mismatch : [770][676], Expected : 114, Actual : 96
Mismatch : [770][679], Expected : 133, Actual : 134
Mismatch : [770][1266], Expected : 256, Actual : 253
Mismatch : [771][477], Expected : 65, Actual : 71
Mismatch : [771][525], Expected : 145, Actual : 123
Mismatch : [771][685], Expected : 136, Actual : 137
Mismatch : [771][687], Expected : 249, Actual : 192
Mismatch : [772][449], Expected : 50, Actual : 51
Mismatch : [772][536], Expected : 208, Actual : 209
Mismatch : [772][546], Expected : 60, Actual : 61
Mismatch : [772][679], Expected : 188, Actual : 143
Mismatch : [772][680], Expected : 154, Actual : 153
Mismatch : [772][681], Expected : 256, Actual : 201
Mismatch : [772][685], Expected : 226, Actual : 256
Mismatch : [772][689], Expected : 129, Actual : 130
Mismatch : [772][1263], Expected : 152, Actual : 153
Mismatch : [773][447], Expected : 67, Actual : 72
Mismatch : [773][681], Expected : 180, Actual : 110
Mismatch : [773][686], Expected : 109, Actual : 110
Mismatch : [773][691], Expected : 172, Actual : 174
Mismatch : [773][1266], Expected : 121, Actual : 120
Mismatch : [774][536], Expected : 96, Actual : 99
Mismatch : [774][546], Expected : 44, Actual : 42
Mismatch : [774][672], Expected : 142, Actual : 141
Mismatch : [774][683], Expected : 173, Actual : 187
Mismatch : [774][692], Expected : 225, Actual : 256
Mismatch : [774][695], Expected : 154, Actual : 153
Mismatch : [774][1267], Expected : 256, Actual : 193
Mismatch : [774][1268], Expected : 237, Actual : 256
Mismatch : [775][440], Expected : 54, Actual : 53
Mismatch : [775][571], Expected : 58, Actual : 54
Mismatch : [775][678], Expected : 129, Actual : 140
Mismatch : [775][680], Expected : 151, Actual : 181
Mismatch : [775][685], Expected : 80, Actual : 79
Mismatch : [775][696], Expected : 232, Actual : 256
Mismatch : [775][697], Expected : 256, Actual : 198
Mismatch : [775][1268], Expected : 81, Actual : 82
Mismatch : [776][536], Expected : 108, Actual : 147
Mismatch : [776][573], Expected : 81, Actual : 82
Mismatch : [776][681], Expected : 140, Actual : 201
Mismatch : [776][683], Expected : 134, Actual : 133
Mismatch : [776][684], Expected : 150, Actual : 151
Mismatch : [776][685], Expected : 118, Actual : 119
Mismatch : [776][1265], Expected : 255, Actual : 189
Mismatch : [776][1270], Expected : 133, Actual : 256
Mismatch : [777][457], Expected : 57, Actual : 58
Mismatch : [777][684], Expected : 220, Actual : 157
Mismatch : [778][448], Expected : 69, Actual : 70
Mismatch : [778][694], Expected : 106, Actual : 150
Mismatch : [779][544], Expected : 81, Actual : 74
Mismatch : [779][695], Expected : 57, Actual : 58
Mismatch : [779][696], Expected : 249, Actual : 173
Mismatch : [779][1265], Expected : 250, Actual : 249
Mismatch : [780][448], Expected : 55, Actual : 78
Mismatch : [780][535], Expected : 60, Actual : 59
Mismatch : [780][537], Expected : 137, Actual : 256
Mismatch : [780][701], Expected : 220, Actual : 256
Mismatch : [780][1263], Expected : 149, Actual : 150
Mismatch : [780][1266], Expected : 114, Actual : 113
Mismatch : [781][534], Expected : 83, Actual : 82
Mismatch : [782][432], Expected : 52, Actual : 51
Mismatch : [782][453], Expected : 32, Actual : 31
Mismatch : [782][697], Expected : 86, Actual : 200
Mismatch : [782][700], Expected : 223, Actual : 236
Mismatch : [782][1262], Expected : 232, Actual : 256
Mismatch : [782][1284], Expected : 86, Actual : 116
Mismatch : [783][434], Expected : 106, Actual : 107
Mismatch : [783][473], Expected : 49, Actual : 45
Mismatch : [783][533], Expected : 99, Actual : 98
Mismatch : [783][699], Expected : 256, Actual : 240
Mismatch : [783][1262], Expected : 256, Actual : 202
Mismatch : [783][1264], Expected : 256, Actual : 158
Mismatch : [783][1286], Expected : 40, Actual : 39
Mismatch : [784][526], Expected : 80, Actual : 61
Mismatch : [784][698], Expected : 170, Actual : 169
Mismatch : [785][451], Expected : 55, Actual : 56
Mismatch : [785][528], Expected : 81, Actual : 63
Mismatch : [785][537], Expected : 69, Actual : 70
Mismatch : [785][689], Expected : 134, Actual : 74
Mismatch : [785][697], Expected : 185, Actual : 214
Mismatch : [785][700], Expected : 256, Actual : 234
Mismatch : [785][1262], Expected : 182, Actual : 184
Mismatch : [785][1272], Expected : 127, Actual : 246
Mismatch : [785][1273], Expected : 203, Actual : 256
Mismatch : [785][1279], Expected : 169, Actual : 146
Mismatch : [786][573], Expected : 73, Actual : 85
Mismatch : [786][688], Expected : 95, Actual : 94
Mismatch : [786][689], Expected : 148, Actual : 139
Mismatch : [786][700], Expected : 154, Actual : 156
Mismatch : [786][702], Expected : 201, Actual : 200
Mismatch : [786][1268], Expected : 256, Actual : 250
Mismatch : [786][1271], Expected : 136, Actual : 137
Mismatch : [787][423], Expected : 52, Actual : 49
Mismatch : [787][579], Expected : 47, Actual : 46
Mismatch : [787][700], Expected : 256, Actual : 161
Mismatch : [787][1280], Expected : 226, Actual : 200
Mismatch : [788][531], Expected : 77, Actual : 75
Mismatch : [788][1275], Expected : 116, Actual : 143
Mismatch : [788][1285], Expected : 105, Actual : 96
Mismatch : [788][1288], Expected : 64, Actual : 61
Mismatch : [789][455], Expected : 53, Actual : 54
Mismatch : [789][527], Expected : 136, Actual : 98
Mismatch : [789][701], Expected : 148, Actual : 121
Mismatch : [789][706], Expected : 173, Actual : 172
Mismatch : [789][1286], Expected : 45, Actual : 46
Mismatch : [790][410], Expected : 35, Actual : 34
Mismatch : [790][706], Expected : 207, Actual : 256
Mismatch : [790][1280], Expected : 98, Actual : 183
Mismatch : [790][1281], Expected : 175, Actual : 174
Mismatch : [791][707], Expected : 180, Actual : 256
Mismatch : [791][1279], Expected : 205, Actual : 206
Mismatch : [791][1282], Expected : 106, Actual : 82
Mismatch : [793][697], Expected : 120, Actual : 127
Mismatch : [793][703], Expected : 233, Actual : 202
Mismatch : [793][704], Expected : 256, Actual : 187
Mismatch : [793][709], Expected : 77, Actual : 76
Mismatch : [793][1280], Expected : 145, Actual : 146
Mismatch : [793][1281], Expected : 98, Actual : 97
Mismatch : [794][697], Expected : 111, Actual : 199
Mismatch : [794][706], Expected : 187, Actual : 186
Mismatch : [794][707], Expected : 255, Actual : 256
Mismatch : [794][1280], Expected : 211, Actual : 210
Mismatch : [794][1282], Expected : 244, Actual : 111
Mismatch : [795][513], Expected : 74, Actual : 69
Mismatch : [795][699], Expected : 211, Actual : 134
Mismatch : [795][701], Expected : 119, Actual : 120
Mismatch : [795][703], Expected : 170, Actual : 173
Mismatch : [795][704], Expected : 254, Actual : 256
Mismatch : [796][697], Expected : 158, Actual : 157
Mismatch : [796][701], Expected : 253, Actual : 256
Mismatch : [796][703], Expected : 187, Actual : 256
Mismatch : [797][696], Expected : 105, Actual : 131
Mismatch : [797][1283], Expected : 148, Actual : 138
Mismatch : [797][1301], Expected : 85, Actual : 77
Mismatch : [797][1302], Expected : 42, Actual : 43
Mismatch : [798][695], Expected : 190, Actual : 154
Mismatch : [798][696], Expected : 76, Actual : 82
Mismatch : [798][698], Expected : 172, Actual : 223
Mismatch : [798][1285], Expected : 98, Actual : 101
Mismatch : [798][1310], Expected : 54, Actual : 52
Mismatch : [799][695], Expected : 122, Actual : 124
Mismatch : [800][1284], Expected : 221, Actual : 222
Mismatch : [800][1286], Expected : 124, Actual : 119
Mismatch : [800][1288], Expected : 144, Actual : 143
Mismatch : [802][511], Expected : 59, Actual : 58
Mismatch : [802][686], Expected : 125, Actual : 111
Mismatch : [802][1288], Expected : 177, Actual : 191
Mismatch : [803][683], Expected : 32, Actual : 31
Mismatch : [803][692], Expected : 73, Actual : 74
Mismatch : [803][700], Expected : 141, Actual : 142
Mismatch : [804][695], Expected : 88, Actual : 91
Mismatch : [804][1294], Expected : 93, Actual : 92
Mismatch : [805][395], Expected : 58, Actual : 54
Mismatch : [805][695], Expected : 153, Actual : 151
Mismatch : [805][697], Expected : 178, Actual : 181
Mismatch : [805][1293], Expected : 83, Actual : 82
Mismatch : [805][1297], Expected : 73, Actual : 74
Mismatch : [806][399], Expected : 60, Actual : 59
Mismatch : [806][687], Expected : 150, Actual : 124
Mismatch : [807][687], Expected : 179, Actual : 138
Mismatch : [807][690], Expected : 115, Actual : 121
Mismatch : [807][694], Expected : 256, Actual : 159
Mismatch : [807][696], Expected : 185, Actual : 161
Mismatch : [807][697], Expected : 256, Actual : 255
Mismatch : [807][1308], Expected : 41, Actual : 40
Mismatch : [808][697], Expected : 173, Actual : 172
Mismatch : [808][1288], Expected : 126, Actual : 101
Mismatch : [809][695], Expected : 219, Actual : 236
Mismatch : [809][697], Expected : 256, Actual : 194
Mismatch : [809][698], Expected : 152, Actual : 193
Mismatch : [809][702], Expected : 256, Actual : 244
Mismatch : [809][703], Expected : 250, Actual : 251
Mismatch : [809][713], Expected : 148, Actual : 256
Mismatch : [809][715], Expected : 232, Actual : 256
Mismatch : [809][1257], Expected : 251, Actual : 256
Mismatch : [809][1283], Expected : 125, Actual : 128
Mismatch : [809][1316], Expected : 33, Actual : 34
Mismatch : [810][694], Expected : 104, Actual : 102
Mismatch : [829][726], Expected : 97, Actual : 94
Mismatch : [830][699], Expected : 81, Actual : 82
Mismatch : [830][723], Expected : 94, Actual : 83
Mismatch : [831][719], Expected : 256, Actual : 204
Mismatch : [831][720], Expected : 194, Actual : 143
Mismatch : [831][726], Expected : 244, Actual : 141
Mismatch : [831][1254], Expected : 184, Actual : 186
Mismatch : [831][1255], Expected : 86, Actual : 87
Mismatch : [831][1310], Expected : 47, Actual : 48
Mismatch : [832][1252], Expected : 256, Actual : 208
Mismatch : [832][1253], Expected : 164, Actual : 167
Mismatch : [832][1255], Expected : 201, Actual : 205
Mismatch : [833][730], Expected : 242, Actual : 247
Mismatch : [833][733], Expected : 168, Actual : 172
Mismatch : [833][1253], Expected : 206, Actual : 256
Mismatch : [833][1254], Expected : 194, Actual : 237
Mismatch : [834][1254], Expected : 195, Actual : 145
Mismatch : [835][727], Expected : 77, Actual : 78
Mismatch : [835][729], Expected : 256, Actual : 154
Mismatch : [837][1245], Expected : 214, Actual : 104
Mismatch : [837][1246], Expected : 215, Actual : 160
Mismatch : [841][731], Expected : 108, Actual : 107
Mismatch : [841][732], Expected : 255, Actual : 256
Mismatch : [841][1246], Expected : 211, Actual : 252
Mismatch : [842][719], Expected : 83, Actual : 75
Mismatch : [842][722], Expected : 48, Actual : 46
Mismatch : [842][726], Expected : 239, Actual : 256
Mismatch : [842][733], Expected : 230, Actual : 222
Mismatch : [842][734], Expected : 185, Actual : 256
Mismatch : [842][1249], Expected : 191, Actual : 185
Mismatch : [842][1310], Expected : 30, Actual : 29
Mismatch : [843][718], Expected : 104, Actual : 83
Mismatch : [843][723], Expected : 120, Actual : 118
Mismatch : [843][727], Expected : 256, Actual : 223
Mismatch : [843][729], Expected : 180, Actual : 176
Mismatch : [843][730], Expected : 233, Actual : 166
Mismatch : [843][1256], Expected : 65, Actual : 60
Mismatch : [844][718], Expected : 125, Actual : 97
Mismatch : [844][723], Expected : 136, Actual : 137
Mismatch : [844][726], Expected : 148, Actual : 256
Mismatch : [844][1250], Expected : 256, Actual : 181
Mismatch : [845][713], Expected : 103, Actual : 108
Mismatch : [845][717], Expected : 89, Actual : 90
Mismatch : [845][721], Expected : 82, Actual : 83
Mismatch : [845][726], Expected : 256, Actual : 185
Mismatch : [845][1248], Expected : 239, Actual : 256
Mismatch : [846][725], Expected : 183, Actual : 184
Mismatch : [846][1258], Expected : 55, Actual : 59
Mismatch : [847][715], Expected : 124, Actual : 114
Mismatch : [847][724], Expected : 108, Actual : 107
Mismatch : [847][726], Expected : 208, Actual : 225
Mismatch : [847][1250], Expected : 129, Actual : 178
Mismatch : [848][721], Expected : 177, Actual : 183
Mismatch : [848][725], Expected : 227, Actual : 256
Mismatch : [848][1250], Expected : 256, Actual : 166
Mismatch : [848][1251], Expected : 174, Actual : 128
Mismatch : [848][1255], Expected : 132, Actual : 82
Mismatch : [849][716], Expected : 256, Actual : 91
Mismatch : [849][1254], Expected : 75, Actual : 74
Mismatch : [849][1257], Expected : 87, Actual : 81
Mismatch : [850][721], Expected : 162, Actual : 225
Mismatch : [851][714], Expected : 89, Actual : 92
Mismatch : [851][717], Expected : 95, Actual : 96
Mismatch : [851][723], Expected : 132, Actual : 133
Mismatch : [851][1254], Expected : 138, Actual : 159
Mismatch : [851][1259], Expected : 70, Actual : 69
Mismatch : [852][1243], Expected : 177, Actual : 196
Mismatch : [852][1244], Expected : 239, Actual : 237
Mismatch : [852][1247], Expected : 71, Actual : 72
Mismatch : [852][1251], Expected : 112, Actual : 113
Mismatch : [852][1253], Expected : 89, Actual : 90
Mismatch : [852][1256], Expected : 119, Actual : 118
Mismatch : [853][715], Expected : 95, Actual : 94
Mismatch : [853][1235], Expected : 256, Actual : 253
Mismatch : [853][1254], Expected : 133, Actual : 131
Mismatch : [853][1256], Expected : 143, Actual : 104
Mismatch : [854][722], Expected : 245, Actual : 244
Mismatch : [854][1247], Expected : 125, Actual : 126
Mismatch : [854][1249], Expected : 200, Actual : 137
Mismatch : [854][1252], Expected : 131, Actual : 142
Mismatch : [854][1253], Expected : 117, Actual : 156
Mismatch : [855][1252], Expected : 71, Actual : 72
Mismatch : [855][1255], Expected : 142, Actual : 144
Mismatch : [855][1257], Expected : 73, Actual : 71
Mismatch : [856][723], Expected : 237, Actual : 256
Mismatch : [856][1242], Expected : 256, Actual : 153
Mismatch : [856][1243], Expected : 218, Actual : 206
Mismatch : [856][1244], Expected : 173, Actual : 170
Mismatch : [856][1254], Expected : 115, Actual : 114
Mismatch : [857][704], Expected : 72, Actual : 84
Mismatch : [857][720], Expected : 181, Actual : 167
Mismatch : [857][1241], Expected : 43, Actual : 44
Mismatch : [857][1260], Expected : 26, Actual : 27
Mismatch : [858][1232], Expected : 218, Actual : 256
Mismatch : [858][1241], Expected : 136, Actual : 81
Mismatch : [858][1250], Expected : 115, Actual : 116
Mismatch : [858][1257], Expected : 49, Actual : 50
Mismatch : [859][716], Expected : 199, Actual : 107
Mismatch : [859][1248], Expected : 60, Actual : 64
Mismatch : [859][1250], Expected : 126, Actual : 102
Mismatch : [859][1253], Expected : 101, Actual : 202
Mismatch : [860][715], Expected : 90, Actual : 87
Mismatch : [860][716], Expected : 133, Actual : 161
Mismatch : [861][720], Expected : 78, Actual : 76
Mismatch : [861][721], Expected : 188, Actual : 187
Mismatch : [861][722], Expected : 219, Actual : 253
Mismatch : [861][1233], Expected : 256, Actual : 166
Mismatch : [861][1248], Expected : 118, Actual : 111
Mismatch : [862][707], Expected : 165, Actual : 181
Mismatch : [862][713], Expected : 140, Actual : 129
Mismatch : [862][745], Expected : 159, Actual : 160
Mismatch : [862][750], Expected : 256, Actual : 208
Mismatch : [863][713], Expected : 89, Actual : 90
Mismatch : [863][715], Expected : 187, Actual : 237
Mismatch : [863][745], Expected : 244, Actual : 256
Mismatch : [863][1234], Expected : 215, Actual : 188
Mismatch : [863][1236], Expected : 55, Actual : 54
Mismatch : [864][715], Expected : 105, Actual : 87
Mismatch : [864][744], Expected : 103, Actual : 102
Mismatch : [864][746], Expected : 182, Actual : 179
Mismatch : [864][750], Expected : 256, Actual : 221
Mismatch : [864][1237], Expected : 104, Actual : 103
Mismatch : [864][1253], Expected : 63, Actual : 61
Mismatch : [865][719], Expected : 147, Actual : 145
Mismatch : [865][755], Expected : 256, Actual : 247
Mismatch : [866][751], Expected : 212, Actual : 216
Mismatch : [866][1228], Expected : 238, Actual : 237
Mismatch : [866][1237], Expected : 96, Actual : 97
Mismatch : [867][726], Expected : 210, Actual : 170
Mismatch : [867][740], Expected : 171, Actual : 170
Mismatch : [867][742], Expected : 165, Actual : 163
Mismatch : [867][743], Expected : 171, Actual : 170
Mismatch : [867][1231], Expected : 130, Actual : 125
Mismatch : [867][1234], Expected : 250, Actual : 256
Mismatch : [867][1235], Expected : 198, Actual : 180
Mismatch : [867][1236], Expected : 194, Actual : 197
Mismatch : [868][718], Expected : 201, Actual : 183
Mismatch : [868][743], Expected : 224, Actual : 256
Mismatch : [868][744], Expected : 246, Actual : 143
Mismatch : [868][745], Expected : 178, Actual : 129
Mismatch : [868][1227], Expected : 234, Actual : 230
Mismatch : [868][1238], Expected : 56, Actual : 55
Mismatch : [868][1255], Expected : 36, Actual : 35
Mismatch : [869][719], Expected : 64, Actual : 65
Mismatch : [869][733], Expected : 199, Actual : 245
Mismatch : [869][740], Expected : 172, Actual : 159
Mismatch : [869][1227], Expected : 214, Actual : 256
Mismatch : [870][708], Expected : 183, Actual : 118
Mismatch : [870][715], Expected : 165, Actual : 163
Mismatch : [870][716], Expected : 118, Actual : 119
Mismatch : [870][730], Expected : 167, Actual : 139
Mismatch : [870][742], Expected : 202, Actual : 201
Mismatch : [870][745], Expected : 30, Actual : 31
Mismatch : [870][1234], Expected : 95, Actual : 96
Mismatch : [871][705], Expected : 57, Actual : 56
Mismatch : [871][724], Expected : 256, Actual : 193
Mismatch : [871][731], Expected : 131, Actual : 256
Mismatch : [871][735], Expected : 243, Actual : 242
Mismatch : [871][744], Expected : 126, Actual : 132
Mismatch : [871][754], Expected : 181, Actual : 182
Mismatch : [871][1228], Expected : 134, Actual : 195
Mismatch : [871][1234], Expected : 122, Actual : 120
Mismatch : [871][1237], Expected : 111, Actual : 256
Mismatch : [872][706], Expected : 69, Actual : 66
Mismatch : [872][716], Expected : 119, Actual : 125
Mismatch : [872][717], Expected : 103, Actual : 106
Mismatch : [872][729], Expected : 198, Actual : 256
Mismatch : [872][731], Expected : 193, Actual : 176
Mismatch : [872][741], Expected : 47, Actual : 48
Mismatch : [872][744], Expected : 91, Actual : 117
Mismatch : [873][711], Expected : 103, Actual : 102
Mismatch : [873][734], Expected : 84, Actual : 87
Mismatch : [873][737], Expected : 132, Actual : 131
Mismatch : [873][752], Expected : 228, Actual : 157
Mismatch : [873][755], Expected : 209, Actual : 149
Mismatch : [873][1226], Expected : 206, Actual : 256
Mismatch : [874][706], Expected : 99, Actual : 95
Mismatch : [874][707], Expected : 64, Actual : 63
Mismatch : [874][710], Expected : 93, Actual : 92
Mismatch : [874][726], Expected : 88, Actual : 95
Mismatch : [874][752], Expected : 163, Actual : 213
Mismatch : [874][756], Expected : 203, Actual : 202
Mismatch : [874][757], Expected : 168, Actual : 169
Mismatch : [874][760], Expected : 228, Actual : 105
Mismatch : [874][1222], Expected : 107, Actual : 256
Mismatch : [874][1227], Expected : 256, Actual : 235
Mismatch : [875][734], Expected : 184, Actual : 168
Mismatch : [875][755], Expected : 202, Actual : 179
Mismatch : [875][760], Expected : 90, Actual : 89
Mismatch : [875][1226], Expected : 172, Actual : 173
Mismatch : [875][1227], Expected : 188, Actual : 189
Mismatch : [876][705], Expected : 121, Actual : 119
Mismatch : [876][742], Expected : 90, Actual : 113
Mismatch : [876][1228], Expected : 183, Actual : 132
Mismatch : [877][710], Expected : 97, Actual : 98
Mismatch : [877][738], Expected : 80, Actual : 82
Mismatch : [877][739], Expected : 85, Actual : 82
Mismatch : [877][755], Expected : 140, Actual : 129
Mismatch : [877][1225], Expected : 256, Actual : 190
Mismatch : [878][707], Expected : 98, Actual : 81
Mismatch : [878][713], Expected : 117, Actual : 133
Mismatch : [878][735], Expected : 168, Actual : 157
Mismatch : [878][736], Expected : 133, Actual : 254
Mismatch : [878][765], Expected : 221, Actual : 256
Mismatch : [879][708], Expected : 67, Actual : 66
Mismatch : [879][732], Expected : 185, Actual : 118
Mismatch : [879][760], Expected : 152, Actual : 256
Mismatch : [880][734], Expected : 118, Actual : 117
Mismatch : [880][761], Expected : 170, Actual : 171
Mismatch : [880][1222], Expected : 183, Actual : 256
Mismatch : [881][691], Expected : 50, Actual : 51
Mismatch : [881][761], Expected : 137, Actual : 136
Mismatch : [882][717], Expected : 93, Actual : 92
Mismatch : [882][761], Expected : 117, Actual : 124
Mismatch : [882][1218], Expected : 148, Actual : 149
Mismatch : [882][1221], Expected : 221, Actual : 256
Mismatch : [882][1222], Expected : 168, Actual : 167
Mismatch : [883][704], Expected : 95, Actual : 72
Mismatch : [911][1245], Expected : 81, Actual : 80
Mismatch : [912][1241], Expected : 125, Actual : 126
Mismatch : [912][1244], Expected : 62, Actual : 63
Mismatch : [912][1245], Expected : 75, Actual : 77
Mismatch : [912][1247], Expected : 62, Actual : 61
Mismatch : [913][787], Expected : 119, Actual : 118
Mismatch : [913][1188], Expected : 144, Actual : 150
Mismatch : [913][1190], Expected : 218, Actual : 256
Mismatch : [914][785], Expected : 76, Actual : 77
Mismatch : [914][786], Expected : 197, Actual : 192
Mismatch : [914][787], Expected : 232, Actual : 194
Mismatch : [914][1192], Expected : 211, Actual : 256
Mismatch : [915][781], Expected : 196, Actual : 187
Mismatch : [915][783], Expected : 149, Actual : 190
Mismatch : [915][1253], Expected : 45, Actual : 47
Mismatch : [915][1259], Expected : 59, Actual : 58
Mismatch : [916][774], Expected : 84, Actual : 85
Mismatch : [916][780], Expected : 157, Actual : 256
Mismatch : [916][1242], Expected : 196, Actual : 165
Mismatch : [917][779], Expected : 127, Actual : 104
Mismatch : [917][781], Expected : 137, Actual : 136
Mismatch : [917][784], Expected : 243, Actual : 256
Mismatch : [918][1242], Expected : 97, Actual : 101
Mismatch : [919][777], Expected : 160, Actual : 256
Mismatch : [919][782], Expected : 162, Actual : 164
Mismatch : [919][783], Expected : 137, Actual : 118
Mismatch : [919][1192], Expected : 256, Actual : 211
Mismatch : [919][1243], Expected : 123, Actual : 129
Mismatch : [920][780], Expected : 215, Actual : 152
Mismatch : [920][1190], Expected : 182, Actual : 184
Mismatch : [920][1192], Expected : 185, Actual : 256
Mismatch : [920][1245], Expected : 143, Actual : 124
Mismatch : [921][778], Expected : 131, Actual : 122
Mismatch : [921][1183], Expected : 226, Actual : 256
Mismatch : [921][1184], Expected : 256, Actual : 213
Mismatch : [921][1241], Expected : 202, Actual : 201
Mismatch : [921][1246], Expected : 64, Actual : 63
Mismatch : [922][772], Expected : 114, Actual : 101
Mismatch : [922][777], Expected : 254, Actual : 194
Mismatch : [922][778], Expected : 204, Actual : 206
Mismatch : [922][1180], Expected : 255, Actual : 256
Mismatch : [922][1240], Expected : 180, Actual : 176
Mismatch : [923][1192], Expected : 168, Actual : 169
Mismatch : [924][1249], Expected : 59, Actual : 52
Mismatch : [925][770], Expected : 60, Actual : 43
Mismatch : [925][771], Expected : 106, Actual : 101
Mismatch : [925][1190], Expected : 117, Actual : 125
Mismatch : [925][1243], Expected : 91, Actual : 129
Mismatch : [926][760], Expected : 72, Actual : 70
Mismatch : [926][1180], Expected : 182, Actual : 185
Mismatch : [926][1192], Expected : 116, Actual : 117
Mismatch : [927][762], Expected : 61, Actual : 62
Mismatch : [927][763], Expected : 76, Actual : 77
Mismatch : [927][777], Expected : 161, Actual : 221
Mismatch : [927][1176], Expected : 256, Actual : 220
Mismatch : [927][1179], Expected : 227, Actual : 256
Mismatch : [927][1180], Expected : 256, Actual : 203
Mismatch : [927][1181], Expected : 124, Actual : 123
Mismatch : [927][1182], Expected : 142, Actual : 151
Mismatch : [927][1244], Expected : 88, Actual : 82
Mismatch : [928][768], Expected : 92, Actual : 82
Mismatch : [928][775], Expected : 81, Actual : 82
Mismatch : [928][777], Expected : 243, Actual : 242
Mismatch : [928][821], Expected : 225, Actual : 226
Mismatch : [928][1181], Expected : 181, Actual : 164
Mismatch : [928][1191], Expected : 67, Actual : 66
Mismatch : [929][762], Expected : 113, Actual : 102
Mismatch : [929][768], Expected : 80, Actual : 83
Mismatch : [929][1176], Expected : 185, Actual : 256
Mismatch : [929][1177], Expected : 215, Actual : 199
Mismatch : [929][1194], Expected : 135, Actual : 134
Mismatch : [929][1240], Expected : 127, Actual : 107
Mismatch : [930][761], Expected : 74, Actual : 75
Mismatch : [930][772], Expected : 115, Actual : 111
Mismatch : [930][774], Expected : 85, Actual : 84
Mismatch : [930][1172], Expected : 249, Actual : 252
Mismatch : [930][1174], Expected : 248, Actual : 193
Mismatch : [930][1177], Expected : 124, Actual : 126
Mismatch : [930][1190], Expected : 141, Actual : 104
Mismatch : [930][1191], Expected : 256, Actual : 185
Mismatch : [930][1194], Expected : 168, Actual : 140
Mismatch : [930][1239], Expected : 234, Actual : 190
Mismatch : [930][1243], Expected : 108, Actual : 109
Mismatch : [931][761], Expected : 72, Actual : 71
Mismatch : [931][773], Expected : 213, Actual : 256
Mismatch : [931][775], Expected : 128, Actual : 127
Mismatch : [931][1174], Expected : 138, Actual : 137
Mismatch : [931][1240], Expected : 256, Actual : 209
Mismatch : [931][1243], Expected : 113, Actual : 114
Mismatch : [932][762], Expected : 169, Actual : 115
Mismatch : [932][772], Expected : 137, Actual : 131
Mismatch : [933][766], Expected : 59, Actual : 58
Mismatch : [933][770], Expected : 137, Actual : 120
Mismatch : [933][773], Expected : 251, Actual : 244
Mismatch : [933][1173], Expected : 256, Actual : 236
Mismatch : [933][1247], Expected : 78, Actual : 167
Mismatch : [934][755], Expected : 87, Actual : 79
Mismatch : [934][761], Expected : 103, Actual : 105
Mismatch : [934][764], Expected : 81, Actual : 80
Mismatch : [934][766], Expected : 93, Actual : 92
Mismatch : [934][1176], Expected : 226, Actual : 167
Mismatch : [934][1177], Expected : 76, Actual : 81
